name,level,city,address,price,comment,sight_comment_score
嘉德·宥爱艺术中心,,苏州·吴中区,吴中区,180,15,5.0
枫桥,,苏州·金阊区,金阊区,10,2926,4.6
姑苏水上游,,苏州·金阊区,金阊区,76,3311,4.7
张家港梦幻海洋王国,,苏州·张家港市,张家港市,95,314,4.9
苏州古运河,,苏州·沧浪区,沧浪区,76,7429,4.8
舟际皮划艇俱乐部（阳澄湖费尔蒙店）,,苏州·昆山市,昆山市,100,4,5.0
奈尔宝家庭中心 （苏州大悦春风里店,,苏州·相城区,相城区,99,9,5.0
苏州文化艺术中心,,苏州·工业园区,工业园区,99,2,5.0
舟际皮划艇俱乐部（淀山湖富力湾店）,,苏州·昆山市,昆山市,100,7,5.0
周庄纸箱王创意园区,,苏州·周庄,周庄,58,294,4.7
苏州古运河游船（盘门码头）,,苏州,苏州,118,6,5.0
万寿宫,,苏州·沧浪区,沧浪区,128,1,5.0
金凤凰温泉度假村,,苏州·张家港市,张家港市,128,893,4.7
张家港萌宠乐园,,苏州·张家港市,张家港市,75,17,4.8
司徒庙,,苏州·光福景区,光福景区,22.5,98,4.4
墨客园茶席乐剧场,,苏州·姑苏区,姑苏区,138,1,5.0
南园公园,,苏州·太仓市,太仓市,8,2,4.5
尼赛村,,丽江·宁蒗县,宁蒗县,256,23,4.6
丽江乐园,,丽江,丽江,890,22,4.2
雪域飞鹰丽江飞行基地,,丽江·玉龙县,玉龙县,580,1,5.0
蓝月谷,,丽江·玉龙雪山,玉龙雪山,398,2829,4.8
丽江途狼户外越野俱乐部,,丽江·古城区,古城区,390,1,5.0
甘海子,,丽江·宁蒗县,宁蒗县,398,1349,4.9
文海,,丽江·玉龙县,玉龙县,328,3,4.7
花花色玫瑰庄园,,丽江·古城区,古城区,160,14,3.9
石鼓镇,,丽江·玉龙县,玉龙县,498,1,5.0
丽江九色玫瑰小镇,,丽江·古城区,古城区,2539,138,4.8
千龟山,,丽江·老君山,老君山,498,72,4.3
丽江宝山石头城,,丽江·古城区,古城区,2539,4,3.8
古道藏家,,丽江,丽江,7,,
丽江高山植物园,,丽江·玉龙县,玉龙县,25,,
粉红帝国悠悠马场,,丽江·玉龙县,玉龙县,29,,
半山露天温泉,,丽江·古城区,古城区,68,,
大东世强温泉,,丽江·古城区,古城区,68,,
玉龙雪山冰川地质博物馆,,丽江·玉龙县,玉龙县,98,,
丽江花海,,丽江·玉龙县,玉龙县,2539,,
途狼户外俱乐部,,丽江·古城区,古城区,468,,
里格摩梭文化展示中心,,丽江·宁蒗县,宁蒗县,0,11,5.0
文笔山,3A,丽江·玉龙县,玉龙县,0,30,4.8
老君山,,丽江·玉龙县,玉龙县,0,204,4.9
拉市海安尚马场,,丽江,丽江,0,1994,4.9
玉龙第三国温泉,,丽江·古城区,古城区,0,158,4.9
许愿亭,,丽江·古城区,古城区,0,45,5.0
木老爷打猎骑马场,4A,丽江,丽江,0,4,4.8
玉柱擎天,2A,丽江·玉龙县,玉龙县,0,56,4.6
哈里谷,,丽江·古城区,古城区,0,239,4.5
拉市海三队马场,,丽江·玉龙县,玉龙县,0,223,4.7
丽江湖畔会馆,,丽江,丽江,0,3,5.0
玉峰寺,2A,丽江·玉龙县,玉龙县,0,1,4.0
镜潭湖,,丽江·蓝月谷,蓝月谷,0,7,5.0
拉市海海北恩宗三队骑马场,,丽江·玉龙县,玉龙县,0,150,4.7
拉市海在水一方马场,,丽江·玉龙县,玉龙县,0,38,4.9
东巴谷生态文化园,3A,丽江·古城区,古城区,0,84,4.2
指云寺,,丽江·玉龙县,玉龙县,0,15,4.9
《遇见·丽江》演出,,丽江·古城区,古城区,0,34,5.0
东巴万神园,,丽江·玉龙县,玉龙县,0,1,5.0
丽江金龙桥,,丽江·永胜县,永胜县,0,3,5.0
拉市海达人马场,,丽江,丽江,0,178,4.7
大理旅游专线车,,丽江,丽江,0,36,5.0
纳西创世纪,,丽江·古城区,古城区,0,1,5.0
云南拉市海南尧马场,,丽江·玉龙县,玉龙县,0,18,4.6
老君山大峡谷漂流,,丽江·玉龙县,玉龙县,0,10,5.0
拉市海木府马帮,,丽江·玉龙县,玉龙县,0,61,4.5
拉市海木氏兄弟马场,,丽江,丽江,0,183,4.9
拉市海骥足马场,,丽江,丽江,0,21,4.9
拉市海木得马场,,丽江·玉龙县,玉龙县,0,92,4.5
新安上马场,,丽江·玉龙县,玉龙县,0,16,4.7
香格里雄古观景台,,丽江·玉龙县,玉龙县,0,3,5.0
拉市海海蓝云天马场,,丽江·玉龙县,玉龙县,0,65,4.9
丽江梵高星空艺术馆,,丽江·古城区,古城区,0,3,5.0
拉市海西湖马场,,丽江,丽江,0,20,3.6
丽江花园,,丽江·古城区,古城区,0,1,5.0
摩梭村,,丽江·宁蒗县,宁蒗县,0,2,5.0
摩梭之家,,丽江·泸沽湖,泸沽湖,0,26,4.4
拉市海恩宗二队马场,,丽江·玉龙县,玉龙县,0,12,4.3
玉龙雪山ATV沙滩车,,丽江,丽江,0,11,5.0
丽江拉市海快乐时光马帮俱乐部,,丽江·玉龙县,玉龙县,0,4,5.0
滨玛逊摩托艇俱乐部,,三亚,三亚,158,,
夏日冲浪店尾波冲浪俱乐部,,三亚,三亚,158,,
梦可人人海钓游艇俱乐部,,三亚·天涯区,天涯区,168,,
鲸舟逆浪摩托艇俱乐部,,三亚·天涯区,天涯区,180,,
潜小猪龙仔岛,,三亚·吉阳区,吉阳区,198,,
乐力堡全民游乐运动中心,,三亚·天涯区,天涯区,199,,
三亚游艇乐海俱乐部,,三亚,三亚,1588,,
小飞鱼,,三亚,三亚,210,,
香蕉船,,三亚,三亚,210,,
大白鲸游艇俱乐部,,三亚·吉阳区,吉阳区,218,,
卡尔登游艇俱乐部,,三亚,三亚,228,,
亚特兰蒂斯潜水俱乐部,,三亚·海棠湾,海棠湾,2288,,
三亚特缔思潜水中心,,三亚·海棠湾,海棠湾,260,,
三亚自由鹿游艇尾波冲浪俱乐部,,三亚·吉阳区,吉阳区,268,,
三亚指南游艇海钓俱乐部,,三亚·吉阳区,吉阳区,268,,
人人钓鱼海钓俱乐部,,三亚·天涯区,天涯区,268,,
洋海港务局码头,,三亚·天涯区,天涯区,289,,
鑫洋游艇出海俱乐部,,三亚·吉阳区,吉阳区,298,,
Move牧屋营地,,三亚·吉阳区,吉阳区,298,,
六个芒果游艇俱乐部,,三亚·吉阳区,吉阳区,298,,
不凡水上游乐俱乐部,,三亚·天涯区,天涯区,588,,
海棠湾滑翔伞飞行营地,,三亚·海棠区,海棠区,652.6,,
晟浪水上俱乐部,,三亚·天涯区,天涯区,380,,
哈喽尾波冲浪俱乐部,,三亚·天涯区,天涯区,398,,
MAKO尾波冲浪-动力冲浪俱乐部,,三亚,三亚,1088,,
自由者桨板俱乐部,,三亚·海棠区,海棠区,438,,
海棠湾豪生潜水,,三亚·海棠区,海棠区,438,,
亚龙湾博越航空飞行营地,,三亚·吉阳区,吉阳区,480,,
三亚水上飞机空中游览,,三亚·三亚湾,三亚湾,1800,,
愚生VIVA LA VIDA 野奢露营地（三亚海棠湾站）,,三亚·海棠区,海棠区,648,,
天涯镇(蓝白小镇),,三亚,三亚,799,,
AJ Natural Studio潜水摄影,,三亚,三亚,699,,
竞技体育尾波冲浪俱乐部,,三亚,三亚,798,,
躁浪尾波冲浪俱乐部,,三亚·吉阳区,吉阳区,1388,,
天昆浪尾波冲浪俱乐部,,三亚·吉阳区,吉阳区,1098,,
大小洞天,5A,三亚·崖州区,崖州区,0,29878,4.9
天涯海角,4A,三亚·天涯区,天涯区,0,94756,4.8
鹿回头风景区,4A,三亚·吉阳区,吉阳区,0,69994,4.8
牛王岭,4A,三亚·西岛,西岛,0,67,4.6
三亚租车服务,,三亚,三亚,0,39,4.8
三亚梦幻水上乐园,,三亚,三亚,0,6836,4.8
亚龙湾德贝潜水运动中心,,三亚·亚龙湾,亚龙湾,0,44,4.6
三亚星空爱情体验馆,,三亚,三亚,0,2,5.0
中廖村,,三亚·吉阳区,吉阳区,0,6,5.0
三亚失恋博物馆,,三亚,三亚,0,1,5.0
三亚梦幻星空馆,,三亚,三亚,0,134,5.0
三亚槟榔河温泉,,三亚,三亚,0,1561,4.9
浪漫天涯,,三亚,三亚,0,94,5.0
三亚南山别院,,三亚,三亚,0,20,5.0
三亚内河水上巴士生态观光游,,三亚·河东区,河东区,0,44,4.9
三亚辰光克拉码头酒店,,三亚·三亚湾,三亚湾,0,19,4.9
三亚游牧虎帆船俱乐部,,三亚·海棠湾,海棠湾,0,1,5.0
大东海环球潜水基地,,三亚,三亚,0,26,4.7
自由者印象海洋分界洲户外,,三亚,三亚,0,102,5.0
三亚海螺姑娘创意文化园,,三亚·河东区,河东区,0,590,4.7
海洋之星,,三亚·海棠区,海棠区,0,4,5.0
三亚湾潜水,,三亚·三亚湾,三亚湾,0,1281,4.7
漫威复仇者联盟互动体验站（三亚站）,,三亚·海棠区,海棠区,0,31,5.0
凤凰岛德贝水上运动中心,,三亚·三亚凤凰岛,三亚凤凰岛,0,35,4.3
百福湾出海观光海钓浮潜,,三亚,三亚,0,3,5.0
海洋村,,桂林·灵川县,灵川县,0,41,4.6
碧莲洞景区,,桂林·阳朔县,阳朔县,0,11,4.4
阳朔茶观园景区,,桂林·阳朔县,阳朔县,0,24,4.5
桂林龙胜温泉国家森林公园,,桂林·龙胜温泉旅游度假区,龙胜温泉旅游度假区,0,58,4.6
万景竹筏漂流,,桂林·遇龙河,遇龙河,0,2,5.0
桂林天湖生态旅游度假区,,桂林·全州县,全州县,0,13,4.7
玉圭园环球名胜梦幻水上乐园,,桂林·雁山区,雁山区,0,2563,4.6
武庙,,桂林·恭城县,恭城县,0,26,4.3
桂林园林植物园,,桂林·象山区,象山区,0,95,4.4
阳朔星视界趣味蜡像馆,,桂林·阳朔县,阳朔县,0,301,4.7
仙境湖峡谷漂流,,桂林·平乐县,平乐县,0,6,4.5
漓江（唐人街-林家州）竹筏漂流,,桂林·阳朔县,阳朔县,0,47,4.9
桂林广福山越野车户外运动基地,,桂林·临桂区,临桂区,0,5,5.0
桂林神龙养生度假区,,桂林·雁山区,雁山区,0,20,4.0
漓江（阳朔-杨堤）三星游船,,桂林·阳朔县,阳朔县,0,152,4.9
老山界红军长征纪念馆,,桂林·兴安县,兴安县,0,1,5.0
一锋越野山地车俱乐部,,桂林·阳朔县,阳朔县,0,1,5.0
水缤纷海洋王国,,桂林·七星区,七星区,0,34,4.9
超然派景区,,桂林·兴安县,兴安县,0,5,4.8
富里桥竹筏漂流,,桂林·阳朔县,阳朔县,0,32,5.0
桂林锦龙国际赛车场,,桂林·荔浦县,荔浦县,0,25,5.0
阳朔梦幻冰雪世界,,桂林·阳朔西街,阳朔西街,0,4,5.0
恭城文庙,,桂林·恭城县,恭城县,0,62,4.6
画山云顶观日台,,桂林·兴坪古镇,兴坪古镇,0,1,5.0
七仙峰茶场,,桂林·阳朔县,阳朔县,0,20,4.7
罗山湖四季温泉小镇,,桂林·临桂区,临桂区,0,324,4.9
天门山全程索道,,桂林·资源天门山,资源天门山,0,152,4.8
阳朔大印人文景观园,,桂林·阳朔县,阳朔县,0,3,4.7
罗山湖景区,,桂林·临桂区,临桂区,0,135,5.0
樱花岛生态乐园,,桂林·七星区,七星区,0,1,5.0
阳朔真人CS,,桂林·阳朔县,阳朔县,0,1,5.0
镇湘塔,,桂林·全州县,全州县,0,1,5.0
秦城水街,,桂林·兴安县,兴安县,0,1,5.0
十里竹海大峡谷,,桂林·超然派景区,超然派景区,0,3,5.0
青狮潭,,桂林·灵川县,灵川县,0,1,5.0
桂林机场接送机阳朔线,,桂林·临桂区,临桂区,0,5,5.0
花桥牌,,桂林,桂林,0,1,5.0
花坪银杉自然生态保护区,,桂林·广福景区,广福景区,0,1,5.0
桂林直升机空中游览,,桂林·秀峰区,秀峰区,0,1,5.0
怨灵屋,,桂林·象山区,象山区,0,2,5.0
皇家宝贝儿童乐园,,桂林·叠彩区,叠彩区,0,1,5.0
大地部落户外攀岩基地,,桂林·阳朔县,阳朔县,0,10,5.0
资源丹霞游船,,桂林·资江,资江,0,21,4.9
玉圭园环球名胜凯旋王国主题乐园,,桂林·雁山区,雁山区,0,549,4.9
阳朔鉴山寺,,桂林·阳朔县,阳朔县,0,35,3.1
奇幻冰雪王国阳朔站,,桂林·阳朔县,阳朔县,0,83,4.8
西街地宫幻境艺术馆,,桂林·阳朔西街,阳朔西街,0,54,4.3
乐满地矿温泉,,桂林·兴安县,兴安县,0,13,4.6
老寨山,,桂林·兴坪古镇,兴坪古镇,0,49,4.6
冒险树,,桂林·七星景区,七星景区,0,25,4.1
桂林北高铁站-阳朔直通车,,桂林·叠彩区,叠彩区,0,41,4.5
桃花江山水画廊,,桂林·秀峰区,秀峰区,0,6,4.5
尚水街,,桂林·秀峰区,秀峰区,0,36,4.5
孔庙,,桂林·恭城县,恭城县,0,2,4.5
CS野战营,,桂林·七星景区,七星景区,0,6,4.5
葡萄山风景区,,桂林·阳朔县,阳朔县,0,4,4.5
怪楼视觉艺术馆,,桂林·阳朔县,阳朔县,0,101,4.0
资源丹霞地质公园,,桂林·资源县,资源县,0,1,4.0
资江漂流,,桂林·资江,资江,0,1,4.0
古严关,,桂林·兴安县,兴安县,0,1,4.0
苏州乐园,4A,苏州·高新区,高新区,399,11075,4.8
恬庄古街,,苏州·张家港市,张家港市,18,193,4.2
兴福禅寺,,苏州·常熟市,常熟市,7,15,4.7
张省艺术馆,,苏州·吴中区,吴中区,45,45,4.9
上方山森林动物世界,,苏州·虎丘区,虎丘区,60,11448,5.0
白鹤寺,,苏州·虎丘区,虎丘区,7,15,5.0
苏州江南农耕文化园,,苏州·张家港市,张家港市,53,1047,4.8
盛泽湖月季园,,苏州·盛泽湖休闲度假区,盛泽湖休闲度假区,17.4,147,4.9
尚湖角乐士乐园,,苏州·常熟市,常熟市,55,32,4.9
大阳山植物园,,苏州·高新区,高新区,35,366,5.0
阳澄湖,3A,苏州·昆山市,昆山市,500,10,4.5
宝岩生态观光园,,苏州·虞山,虞山,28,23,5.0
苏州塔高海洋萌宠馆,,苏州·吴江区,吴江区,49,168,5.0
阳澄湖莲花岛,,苏州·相城区,相城区,5,518,4.7
古里红豆山庄,,苏州·常熟市,常熟市,53.4,575,5.0
苏州博物馆西馆,,苏州·虎丘区,虎丘区,25,216,5.0
虹·美术馆,,苏州·工业园区,工业园区,65,53,5.0
太湖雪蚕桑文化园,,苏州·吴江区,吴江区,30,49,4.9
中国花卉植物园,,苏州·相城区,相城区,18,515,4.7
阳澄蟹村林石嘴,,苏州·昆山市,昆山市,14.9,50,5.0
西园寺,,苏州·金阊区,金阊区,9,340,5.0
苏州梦幻乐园,,苏州·吴中区,吴中区,86,484,5.0
全福讲寺,,苏州·周庄,周庄,76,187,5.0
张厅,,苏州·周庄,周庄,76,1536,4.5
沈万三故居,,苏州·周庄欢乐世界,周庄欢乐世界,78,148,4.9
水八仙生态园,,苏州·吴中区,吴中区,35,131,4.9
山塘昆曲馆,,苏州·金阊区,金阊区,28,139,4.6
太湖绿光休闲农场,,苏州·吴中区,吴中区,40,328,4.6
苏州欢乐岛,,苏州·吴中区,吴中区,59.9,259,5.0
同里珍珠塔,,苏州·同里古镇,同里古镇,76,1625,4.9
罗星洲,,苏州·同里古镇,同里古镇,68,82,4.5
古松园,,苏州·木渎古镇,木渎古镇,62,13,5.0
苏州太湖湖滨国家湿地公园,,苏州,苏州,8,234,5.0
暨阳湖欢乐世界,,苏州·张家港市,张家港市,53.8,937,4.9
重元寺,,苏州·工业园区,工业园区,15,5998,4.9
玄妙观,,苏州·平江区,平江区,7,19,4.9
SuperPark超级乐园,,苏州,苏州,158,65,5.0
苏州博物馆,,苏州·平江区,平江区,0.35,6361,4.8
华谊兄弟电影世界,,苏州·工业园区,工业园区,198,29451,5.0
东山镇,,苏州·吴中区,吴中区,27,61,5.0
东山雕花楼,,苏州·吴中区,吴中区,55,629,4.7
苏州夜游护城河,,苏州·金阊区,金阊区,99,122,5.0
万鸟园,,苏州·吴中区,吴中区,36,615,4.7
太平天国忠王府,,苏州·平江区,平江区,7,9,5.0
苏州5D星空错觉艺术馆,,苏州,苏州,40,41,5.0
双桥,,苏州·周庄已下线子景点,周庄已下线子景点,86,1078,4.5
万盛米行,,苏州·吴中区,吴中区,148,9,5.0
穹窿山景区,,苏州·吴中区,吴中区,67.2,5241,4.7
苏州民俗博物馆,,苏州·平江区,平江区,7,148,5.0
三山岛,,苏州·吴县,吴县,40,333,4.5
海昌萌宠park,,苏州·工业园区,工业园区,39,209,5.0
石公山,,苏州·太湖西山岛,太湖西山岛,44.8,1740,4.8
苏州太湖园博园,,苏州·吴中区,吴中区,15,830,4.6
大阳山景区,,苏州·大阳山国家森林公园,大阳山国家森林公园,35,190,5.0
渔洋山,,苏州·吴中区,吴中区,64,706,4.8
灵岩山,,苏州·木渎古镇,木渎古镇,1,279,4.6
苏州太湖牛仔风情度假村,,苏州·太湖西山岛,太湖西山岛,70,1045,4.6
河阳山歌馆,,苏州·张家港市,张家港市,18,103,4.6
蒙特利亲子乐园,,苏州·昆山市,昆山市,42,2238,4.9
环秀山庄,,苏州·平江区,平江区,15,70,4.9
梅沙尖,,深圳·盐田区,盐田区,0,7,5.0
尼克Playtime乐园,,深圳·南山区,南山区,0,10,5.0
打鼓嶂,,深圳·盐田区,盐田区,0,9,5.0
yealife艺术空间,,深圳·南山区,南山区,0,1,5.0
罗湖口岸,,深圳·罗湖区,罗湖区,0,1117,4.7
太皓星空天文体验馆,,深圳·南山区,南山区,0,3,5.0
葵涌坝光旅游,,深圳·龙岗区,龙岗区,0,2,5.0
倦鸟营地,,深圳·龙岗区,龙岗区,0,2,5.0
七娘山野奢露营地,,深圳,深圳,0,1,5.0
中亚5D魔幻艺术体验馆,,深圳,深圳,0,1,5.0
蛇口港珠海游轮,,深圳,深圳,0,95,5.0
华夏世嘉儿童乐园（益田假日广场店）,,深圳·南山区,南山区,0,30,4.9
千年绮华·从敦煌到高昌宝石壁画沉浸式展览,,深圳·罗湖区,罗湖区,0,2,5.0
深圳5D星空梦幻错觉艺术馆,,深圳·福田区,福田区,0,18,4.8
海上彩虹号,,深圳·宝安区,宝安区,0,35,5.0
东航游轮海上观光游,,深圳·南山区,南山区,0,36,4.1
九龙山西游记乐园,,深圳,深圳,0,1197,4.9
观澜版画村,,深圳·宝安区,宝安区,0,11,4.6
马峦山郊野公园,,深圳·龙岗区,龙岗区,0,5,4.8
深圳光明森林小镇时尚生态园,,深圳·光明区,光明区,0,1,5.0
赛格观光厅,,深圳·福田区,福田区,0,14,5.0
小梅沙海洋世界,,深圳·小梅沙,小梅沙,0,10497,4.9
西涌沙滩,,深圳·西冲,西冲,0,66,4.1
深圳3D星空艺术展怪屋,,深圳·罗湖区,罗湖区,0,96,4.9
欢乐海岸teamLab未来游乐园,,深圳·欢乐海岸,欢乐海岸,0,292,5.0
观音山公园,,深圳,深圳,0,11,4.5
深圳九龙生态园农家乐,,深圳,深圳,0,65,4.6
芬麦儿童探索博物馆FUNMAX-EXPO,,深圳·宝安区,宝安区,0,83,5.0
深圳园博园,,深圳·福田区,福田区,0,300,4.7
西冲潜水,,深圳·西冲,西冲,0,1,5.0
K1SPEED室内卡丁车俱乐部,,深圳·南山区,南山区,0,7,5.0
华强北冰雪小镇,,深圳·福田区,福田区,0,16,4.8
红树林自然保护区,,深圳·福田区,福田区,0,14,4.6
南澳旅游海滨中心,,深圳·龙岗区,龙岗区,0,1,5.0
鹤湖新居,,深圳·龙岗区,龙岗区,0,1,5.0
深圳万科浪骑游艇会,,深圳·龙岗区,龙岗区,0,6,4.5
流星谷欢乐世界,,深圳·宝安区,宝安区,0,684,4.8
海上世界梦幻水母馆,,深圳·南山区,南山区,0,39,4.7
南澳西冲枪火户外俱乐部（新区）,,深圳,深圳,0,1,4.0
南澳生态园,,深圳·龙岗区,龙岗区,0,2,4.5
深圳麦鲁小城,,深圳·南山区,南山区,0,873,4.7
大鹏美丽乡村,,深圳·龙岗区,龙岗区,0,38,5.0
甘坑小镇小凉帽V谷乐园,,深圳·龙岗区,龙岗区,0,1,5.0
小凉帽飞雪乐园,,深圳·龙岗区,龙岗区,0,3,5.0
中港通巴士深圳至香港,,深圳·南山区,南山区,0,53,4.8
深圳猪猪侠主题乐园,,深圳,深圳,0,9,4.6
深圳天空之城,,深圳·南山区,南山区,0,6,5.0
文锦渡口岸,,深圳·罗湖区,罗湖区,0,32,5.0
东冲青铜计划冲浪俱乐部,,深圳·龙岗区,龙岗区,0,2,5.0
深圳至珠海澳门直通车,,深圳·福田区,福田区,0,16,4.5
探洞工场(欢乐海岸店),,深圳·南山区,南山区,0,5,5.0
京基大厦,,深圳·罗湖区,罗湖区,0,1,5.0
顽雪ColorSnow运动生活馆,,深圳·南山区,南山区,0,2,5.0
Legend Puzzle真人密室逃脱（宝安店）,,深圳·宝安区,宝安区,0,1,5.0
四海公园,,深圳·南山区,南山区,0,2,5.0
迪可可儿童职业体验小镇,,深圳·罗湖区,罗湖区,0,1,5.0
航佳绿色生态家园度假山庄,,深圳·宝安区,宝安区,0,1,5.0
沙鱼涌,,深圳·龙岗区,龙岗区,0,2,5.0
东方神曲游乐园,,深圳·罗湖区,罗湖区,0,1,5.0
红栏休闲油画沙龙（南山华彩画场）,,深圳·南山区,南山区,0,1,5.0
印象刘三姐,,桂林·阳朔县,阳朔县,200,21755,4.5
五排河漂流,,桂林·资源县,资源县,235,34,4.4
兴坪弯寨山地车俱乐部,,桂林·阳朔县,阳朔县,238,2,5.0
金水岩,,桂林·阳朔县,阳朔县,90,1082,4.3
华江漓源瀑布,,桂林·兴安县,兴安县,40,5,4.2
刘三姐水上公园,,桂林·阳朔县,阳朔县,75,70,4.3
阳朔直升机空中游览,,桂林·阳朔县,阳朔县,388,43,5.0
中心广场,,桂林·秀峰区,秀峰区,28,88,4.1
榕湖和杉湖,,桂林·秀峰区,秀峰区,7,176,4.0
草坪乡,,桂林·雁山区,雁山区,90,30,4.3
龙胜仙龟谷全地形沙滩越野车基地,,桂林·龙胜县,龙胜县,288,2,5.0
阳朔燕莎航空运动营地,,桂林·阳朔县,阳朔县,290,2,5.0
观石堂鸡血玉博物馆,,桂林·秀峰区,秀峰区,680,1,5.0
漓江四星级游船,,桂林·漓江风景区,漓江风景区,320,3535,4.8
正阳步行街,,桂林·秀峰区,秀峰区,28,237,3.9
炎井温泉,,桂林·全州县,全州县,60,4,3.8
龙门瀑布,,桂林·灵川县,灵川县,15.8,18,3.6
逍遥楼遗址,,桂林·秀峰区,秀峰区,396,24,5.0
马岭鼓寨,,桂林·荔浦县,荔浦县,399,772,4.9
月亮水岩,,桂林·阳朔,阳朔,468,3,5.0
桂林融创壮美漓歌,,桂林·桂林融创国际旅游度假区,桂林融创国际旅游度假区,399,9,4.7
月岭古民居,,桂林·灌阳县,灌阳县,9,10,2.6
愚自乐园,,桂林·雁山区,雁山区,9,,
阳朔山水遇农园景区,,桂林·阳朔县,阳朔县,19.9,,
红顶花园,,桂林·雁山区,雁山区,28,,
桂林海之鑫洞藏文化馆,,桂林·叠彩区,叠彩区,40,,
神兽·羊驼主题馆（临桂吾悦广场店）,,桂林·临桂区,临桂区,49,,
兴坪燕豪航空基地,,桂林·阳朔县,阳朔县,115,,
高洲金龙湾休闲园,,桂林·阳朔,阳朔,208,,
壹路野星空营地,,桂林·阳朔县,阳朔县,228,,
飞越云端惊喜乐园,,桂林·阳朔县,阳朔县,268,,
花仙谷马场,,桂林·阳朔县,阳朔县,270,,
天行热气球自由飞基地,,桂林·阳朔县,阳朔县,1550,,
穿山公园,4A,桂林·七星区,七星区,0,816,4.9
图腾古道,4A,桂林·阳朔县,阳朔县,0,1962,4.3
象鼻山景区,5A,桂林·象山区,象山区,0,38621,4.6
罗山湖水上乐园,4A,桂林·临桂区,临桂区,0,2309,4.7
红军长征突破湘江烈士纪念碑园,4A,桂林·兴安县,兴安县,0,22,5.0
旧县村,,桂林·阳朔县,阳朔县,0,39,5.0
帝景号游轮,,桂林·七星区,七星区,0,77,4.9
龙脊峡漂流,,桂林·龙胜县,龙胜县,0,235,4.7
永福温泉,,桂林·桂林金钟山,桂林金钟山,0,368,4.8
桂林金银寨景区,3A,桂林·雁山区,雁山区,0,1,5.0
桂林美术馆,,桂林,桂林,0,18,5.0
桂林丹霞温泉度假景区,,桂林·资源县,资源县,0,66,4.5
遇龙河漂流兴隆码头,,桂林·遇龙河,遇龙河,0,74,5.0
金龙桥,,桂林·阳朔县,阳朔县,0,161,5.0
龙脊金江河漂流,,桂林·龙胜县,龙胜县,0,6,5.0
遇龙河漂流夏棠码头,,桂林·遇龙河,遇龙河,0,47,5.0
阳朔梵高星空艺术馆（益田西街旗舰店）,,桂林·阳朔县,阳朔县,0,6,5.0
翠屏五指山,,桂林·阳朔县,阳朔县,0,6,5.0
桂林融创水世界,,桂林·桂林融创国际旅游度假区,桂林融创国际旅游度假区,0,1700,5.0
九龙五虎观景点,,桂林·龙脊梯田,龙脊梯田,0,8,5.0
平安寨,,桂林·龙胜县,龙胜县,0,226,5.0
莫一奇峰,,桂林·阳朔县,阳朔县,0,4,5.0
桂海晴岚热气球飞行体验,,桂林·七星区,七星区,0,1,5.0
海洋银杏,,桂林·灵川县,灵川县,0,30,4.9
侗情水庄景区,,桂林·象山区,象山区,0,64,4.8
桂林天湖-冰雪世界滑雪场,,桂林·全州县,全州县,0,508,5.0
杨堤烟雨,,桂林·阳朔县,阳朔县,0,230,5.0
龙岗客家民俗博物馆,,深圳·龙岗区,龙岗区,7,,
聚龙山生态公园,,深圳·龙岗区,龙岗区,7,,
云海山庄,,深圳·龙岗区,龙岗区,7,,
景蜜村公园,,深圳·福田区,福田区,7,,
罗田森林公园,,深圳·宝安区,宝安区,7,,
皇岗公园,,深圳·福田区,福田区,7,,
翠竹公园,,深圳·罗湖区,罗湖区,7,,
大沙河公园,,深圳·南山区,南山区,7,,
荔香公园,,深圳·南山区,南山区,7,,
东涌海滩,,深圳,深圳,65,,
海语沙林团建营地,,深圳,深圳,68,,
深圳不可思议运动街区,,深圳,深圳,98,,
东部通航直升机飞行体验基地（大中华店）,,深圳·福田区,福田区,11520,,
深圳花海间,,深圳,深圳,138,,
那片海海景野炊园露营地,,深圳·龙岗区,龙岗区,138,,
南澳七娘山飞虎越野车基地,,深圳·龙岗区,龙岗区,158,,
teamLab共创！未来园,,深圳·福田区,福田区,158,,
南澳一沙滩,,深圳,深圳,198,,
伶仃洋,,深圳,深圳,216,,
源野探索乐园,,深圳·龙华新区,龙华新区,330,,
新天地农场,,深圳·龙岗区,龙岗区,398,,
深圳坝光海上跳伞基地,,深圳·龙岗区,龙岗区,5690,,
倦鸟营地领域1号店,,深圳·龙岗区,龙岗区,980,,
弘法寺,,深圳·罗湖区,罗湖区,0,141,4.9
文博宫,,深圳·龙岗区,龙岗区,0,32,5.0
Ace Lab 国潮馆,,深圳·南山区,南山区,0,4,5.0
梧桐山,,深圳·罗湖区,罗湖区,0,139,5.0
中信金沙湾儿童世界,,深圳,深圳,0,28,5.0
小泥巴营地,,深圳·龙岗区,龙岗区,0,39,5.0
大华兴寺,,深圳·东部华侨城已下线子景点,东部华侨城已下线子景点,0,158,5.0
海上世界文化艺术中心,,深圳·南山区,南山区,0,54,5.0
东部华侨城茶溪谷,,深圳·东部华侨城,东部华侨城,0,9350,4.7
皇岗口岸,,深圳·福田区,福田区,0,255,4.7
欢乐海岸SOLOpro拓极水运动,,深圳·欢乐海岸,欢乐海岸,0,197,4.9
深圳湾口岸,,深圳·南山区,南山区,0,435,4.8
深圳失恋博物馆（世界之窗旗舰店）,,深圳·南山区,南山区,0,16,5.0
柚柑湾度假村,,深圳,深圳,0,192,4.5
